Date,Close,Daily_Return,Cumulative_Return
2020-01-03 00:00:00-05:00,5.876163005828857,-0.01600586537848081,-0.01600586537848081
2020-01-06 00:00:00-05:00,5.900805950164795,0.00419371353577036,-0.011879275856999882
2020-01-07 00:00:00-05:00,5.9722442626953125,0.012106534790984336,8.344206752997074e-05
2020-01-08 00:00:00-05:00,5.983445167541504,0.0018754934248346178,0.001959091987413508
2020-01-09 00:00:00-05:00,6.049160480499268,0.010982855381419743,0.012963463792809993
2020-01-10 00:00:00-05:00,6.081518173217773,0.005349121224807574,0.01838192815693862
2020-01-13 00:00:00-05:00,6.272189617156982,0.03135260612701973,0.050310855637317964
2020-01-14 00:00:00-05:00,6.155198574066162,-0.018652344752269956,0.030720095460919028
2020-01-15 00:00:00-05:00,6.1126322746276855,-0.006915503850326132,0.023592146672150482
2020-01-16 00:00:00-05:00,6.196269035339356,0.013682609545944802,0.03759755834936107
2020-01-17 00:00:00-05:00,6.204981327056885,0.0014060544608116565,0.039056477024805414
2020-01-21 00:00:00-05:00,6.171627998352051,-0.005375250455532665,0.03347128822335366
2020-01-22 00:00:00-05:00,6.225641250610352,0.008751864544124022,0.04251608894812575
2020-01-23 00:00:00-05:00,6.294093132019043,0.010995153535706903,0.05397871340955507
2020-01-24 00:00:00-05:00,6.234852313995361,-0.009412129242625022,0.044058529539968694
2020-01-27 00:00:00-05:00,5.978965759277344,-0.04104131771391428,0.0012089917171966835
2020-01-28 00:00:00-05:00,6.172372341156006,0.03234783232845251,0.03359593230700364
2020-01-29 00:00:00-05:00,6.111886978149414,-0.009799370430602306,0.023467342890763465
2020-01-30 00:00:00-05:00,6.118607044219971,0.001099507581632464,0.02459265299382518
2020-01-31 00:00:00-05:00,5.885124683380127,-0.038159397907470805,-0.01450518574483739
2020-02-03 00:00:00-05:00,5.98220157623291,0.016495299263061147,0.0017508461384962981
2020-02-04 00:00:00-05:00,6.151464462280273,0.02829441366868002,0.03009479897208922
2020-02-05 00:00:00-05:00,6.2418212890625,0.014688669232550966,0.0452255207523613
2020-02-06 00:00:00-05:00,6.32869291305542,0.013917672418007898,0.05977262715313447
2020-02-07 00:00:00-05:00,6.262481212615967,-0.010462144608544,0.048685132675681864
2020-02-10 00:00:00-05:00,6.54574728012085,0.045232242283495205,0.09611951267596752
2020-02-11 00:00:00-05:00,6.668213844299316,0.018709332783193755,0.11662717740877437
2020-02-12 00:00:00-05:00,6.783958435058594,0.017357660306324352,0.13600921264304566
2020-02-13 00:00:00-05:00,6.740149974822998,-0.006457654576596417,0.12867325755196557
2020-02-14 00:00:00-05:00,7.2133402824401855,0.07020471493731328,0.20791144185577015
2020-02-18 00:00:00-05:00,7.382105827331543,0.023396309931779102,0.23617211231956992
2020-02-19 00:00:00-05:00,7.833388805389404,0.061132011463047364,0.31174180006018926
2020-02-20 00:00:00-05:00,7.684040546417236,-0.019065600174143715,0.2867326553685301
2020-02-21 00:00:00-05:00,7.319876194000244,-0.04739229969144132,0.22575143574254053
2020-02-24 00:00:00-05:00,6.802380084991455,-0.07069738548760651,0.13909401397786292
2020-02-25 00:00:00-05:00,6.522847652435303,-0.04109332749178529,0.09228485061753844
2020-02-26 00:00:00-05:00,6.6622395515441895,0.02136979223435409,0.11562675093596764
2020-02-27 00:00:00-05:00,6.2913818359375,-0.0556656230592506,0.05352469274354954
2020-02-28 00:00:00-05:00,6.726498603820801,0.06916076296590923,0.12638726429711844
2020-03-02 00:00:00-05:00,6.884904861450195,0.023549586041602177,0.1529132180938484
2020-03-03 00:00:00-05:00,6.622389793395996,-0.03812907706598356,0.10895370115075687
2020-03-04 00:00:00-05:00,7.086148262023926,0.0700288691992128,0.18661247483662624
2020-03-05 00:00:00-05:00,6.806697845458984,-0.03943615152149327,0.13981704548167495
2020-03-06 00:00:00-05:00,6.626124858856201,-0.026528720783933535,0.10957915733732349
2020-03-09 00:00:00-04:00,6.113050937652588,-0.07743197300573956,0.02366225397864863
2020-03-10 00:00:00-04:00,6.502589225769043,0.0637224018071143,0.08889247144145229
2020-03-11 00:00:00-04:00,6.138705730438232,-0.0559597850482052,0.027958282798979717
2020-03-12 00:00:00-04:00,5.387526035308838,-0.12236776416969075,-0.09783067392684608
2020-03-13 00:00:00-04:00,5.998481750488281,0.11340190491430646,0.004477046205105584
2020-03-16 00:00:00-04:00,4.891634941101074,-0.18452115975798522,-0.18087022331093583
2020-03-17 00:00:00-04:00,5.411435604095459,0.10626317565664078,-0.0938268919650409
2020-03-18 00:00:00-04:00,5.051535606384277,-0.06650730490792567,-0.1540940231604846
2020-03-19 00:00:00-04:00,5.304337978363037,0.05004465803611491,-0.11176094781884527
2020-03-20 00:00:00-04:00,5.124511241912842,-0.03390182472982073,-0.1418738724840729
2020-03-23 00:00:00-04:00,5.297364234924316,0.033730630074089385,-0.11292873751992227
2020-03-24 00:00:00-04:00,6.206201553344727,0.17156406056216644,0.03926081027916717
2020-03-25 00:00:00-04:00,6.117534160614014,-0.014286901894594028,0.02441299303981248
2020-03-26 00:00:00-04:00,6.406949520111084,0.0473091529852645,0.07287710404762571
2020-03-27 00:00:00-04:00,6.294621467590332,-0.01753222062514459,0.054067185955796626
2020-03-30 00:00:00-04:00,6.614916801452637,0.05088397062657979,0.10770230968441297
2020-03-31 00:00:00-04:00,6.565353870391846,-0.007492600821511042,0.09940273844888181
2020-04-01 00:00:00-04:00,6.054022789001465,-0.07788324764889831,0.013777682704390504
2020-04-02 00:00:00-04:00,6.3628644943237305,0.051014295136673216,0.06549483661284494
2020-04-03 00:00:00-04:00,6.074944019317627,-0.04525013463086558,0.017281051807621628
2020-04-06 00:00:00-04:00,6.684903144836426,0.10040571955547217,0.11942188780451346
2020-04-07 00:00:00-04:00,6.451530456542969,-0.03491040681325641,0.08034241430559441
2020-04-08 00:00:00-04:00,6.64879035949707,0.030575675691656423,0.11337461360134338
2020-04-09 00:00:00-04:00,6.549164772033691,-0.0149840169529597,0.09669178951614588
2020-04-13 00:00:00-04:00,6.721019268035889,0.026240673732328856,0.12546972094976283
2020-04-14 00:00:00-04:00,7.072200775146484,0.05225122754531597,0.18427689543447223
2020-04-15 00:00:00-04:00,6.994741916656494,-0.010952581940575024,0.17130600569689647
2020-04-16 00:00:00-04:00,7.339946746826172,0.04935204676353333,0.2291123544644571
2020-04-17 00:00:00-04:00,7.28066873550415,-0.008076081934470958,0.21918594238313172
2020-04-20 00:00:00-04:00,7.149410247802734,-0.01802835597523267,0.19720602421384914
2020-04-21 00:00:00-04:00,6.712550163269043,-0.06110435258180269,0.12405152519722784
2020-04-22 00:00:00-04:00,7.126995086669922,0.06174179906598165,0.19345248860576536
2020-04-23 00:00:00-04:00,7.073694705963135,-0.007478661070845716,0.18452706193932555
2020-04-24 00:00:00-04:00,7.212673664093018,0.019647293798631615,0.20779981313767748
2020-04-27 00:00:00-04:00,7.39922285079956,0.025864082501783292,0.23903844715030886
2020-04-28 00:00:00-04:00,7.256759166717529,-0.019253871244955922,0.21518216042132665
2020-04-29 00:00:00-04:00,7.433594226837158,0.024368324214294912,0.24479411328590084
2020-04-30 00:00:00-04:00,7.279672145843506,-0.02070627966723748,0.219019058248072
2020-05-01 00:00:00-04:00,7.0430588722229,-0.03250328708219441,0.1793969318391686
2020-05-04 00:00:00-04:00,7.255014419555664,0.03009424614760703,0.21488999341166903
2020-05-05 00:00:00-04:00,7.316035747528076,0.00841091753145684,0.22510833295604682
2020-05-06 00:00:00-04:00,7.416905879974365,0.01378753958116885,0.24199956258789812
2020-05-07 00:00:00-04:00,7.593245506286621,0.023775362552243218,0.271528552478153
2020-05-08 00:00:00-04:00,7.783281803131103,0.0250270186427064,0.30335112126575714
2020-05-11 00:00:00-04:00,8.0353364944458,0.03238411478475567,0.3455589935816674
2020-05-12 00:00:00-04:00,7.773319721221924,-0.032608064815330184,0.30168291870610586
2020-05-13 00:00:00-04:00,7.750903129577637,-0.0028837861361971084,0.29792914355141664
2020-05-14 00:00:00-04:00,8.000467300415039,0.03219807636158678,0.3397199652274141
2020-05-15 00:00:00-04:00,8.45899486541748,0.05731259785020981,0.4165027968263899
2020-05-18 00:00:00-04:00,8.717523574829102,0.03056258025035019,0.4597947772292419
