Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-04-15 00:00:00-04:00,6.904082169746486,7.077680613757875,6.858752533818394,6.994741916656494,366148000,0.0,0.0
2020-04-16 00:00:00-04:00,7.150159398082625,7.447044792793177,7.136959076036861,7.339946746826172,745620000,0.0,0.0
2020-04-17 00:00:00-04:00,7.422137389111221,7.44355709099503,7.146671728445653,7.28066873550415,539120000,0.0,0.0
2020-04-20 00:00:00-04:00,7.154142733261642,7.310057274273016,7.105076806678298,7.149410247802734,449388000,0.0,0.0
2020-04-21 00:00:00-04:00,7.031353500808394,7.092623081528389,6.652774626552991,6.712550163269043,735160000,0.0,0.0
2020-04-22 00:00:00-04:00,6.904829052006269,7.16983448810877,6.859250490365416,7.126995086669922,483356000,0.0,0.0
2020-04-23 00:00:00-04:00,7.169086929885074,7.301091073476738,7.048539183220256,7.073694705963135,424160000,0.0,0.0
2020-04-24 00:00:00-04:00,7.063483963626841,7.2146660397927675,6.988764174240431,7.212673664093018,352328000,0.0,0.0
2020-04-27 00:00:00-04:00,7.347168358521073,7.5591226255631305,7.322510692410657,7.3992228507995605,479388000,0.0,0.0
2020-04-28 00:00:00-04:00,7.546670772696578,7.576558787513227,7.251279895273593,7.256759166717529,442904000,0.0,0.0
2020-04-29 00:00:00-04:00,7.391502085625308,7.486395980728653,7.316284443519577,7.433594226837158,379160000,0.0,0.0
2020-04-30 00:00:00-04:00,7.3795469812978185,7.433594326959055,7.265724566331909,7.279672145843506,375916000,0.0,0.0
2020-05-01 00:00:00-04:00,7.082161968130018,7.195486505344539,6.994740209424743,7.0430588722229,342096000,0.0,0.0
2020-05-04 00:00:00-04:00,6.995737659529854,7.268713070765857,6.995737659529854,7.255014419555664,317556000,0.0,0.0
2020-05-05 00:00:00-04:00,7.359124077908612,7.478675168809637,7.255014610996246,7.316035747528076,368896000,0.0,0.0
2020-05-06 00:00:00-04:00,7.395486656513196,7.521762593904679,7.3576286731014795,7.416905879974365,323464000,0.0,0.0
2020-05-07 00:00:00-04:00,7.556134774726998,7.656507952184078,7.504827533970793,7.593245506286621,373732000,0.0,0.0
2020-05-08 00:00:00-04:00,7.664975824712747,7.7895083335628446,7.631103062114562,7.7832818031311035,339216000,0.0,0.0
2020-05-11 00:00:00-04:00,7.778301003425402,8.082160653065852,7.749658581132941,8.0353364944458,469060000,0.0,0.0
2020-05-12 00:00:00-04:00,8.09311933348504,8.141935868820234,7.763606294810882,7.773319721221924,493060000,0.0,0.0
2020-05-13 00:00:00-04:00,7.887888691686731,8.048286329956095,7.566345680475273,7.750903129577637,625852000,0.0,0.0
2020-05-14 00:00:00-04:00,7.812422936821651,8.00594657145442,7.6587496689661885,8.000467300415039,602312000,0.0,0.0
2020-05-15 00:00:00-04:00,7.860242300500143,8.468707815103887,7.8445512739843455,8.45899486541748,987660000,0.0,0.0
2020-05-18 00:00:00-04:00,8.727735330625507,8.883152021141349,8.648034609864695,8.717523574829102,774460000,0.0,0.0
2020-05-19 00:00:00-04:00,8.757374578300341,9.053512667820135,8.729977275381751,8.772567749023438,717320000,0.0,0.0
2020-05-20 00:00:00-04:00,8.957375191232693,9.00918076468276,8.855507491995708,8.936453819274902,587536000,0.0,0.0
2020-05-21 00:00:00-04:00,9.017647388137924,9.018643100840507,8.704821630062318,8.742430686950684,761068000,0.0,0.0
2020-05-22 00:00:00-04:00,8.792244181472723,9.058993562375434,8.680663535956443,8.99249267578125,1038764000,0.0,0.0
2020-05-26 00:00:00-04:00,9.122503655684598,9.147410726225075,8.63956681667973,8.685145378112793,770780000,0.0,0.0
2020-05-27 00:00:00-04:00,8.59274371088442,8.600464286122484,7.966843156069111,8.493367195129395,1175892000,0.0,0.0
2020-05-28 00:00:00-04:00,8.380790824933344,8.72773888480087,8.347914240478572,8.455262184143066,734896000,0.0,0.0
2020-05-29 00:00:00-04:00,8.522506550037628,8.842306137084961,8.453266504327642,8.842306137084961,745256000,0.0,0.0
2020-06-01 00:00:00-04:00,8.80021487896814,8.807686525942671,8.65700229460749,8.7733154296875,389876000,0.0,0.0
2020-06-02 00:00:00-04:00,8.763350232409723,8.80419629719393,8.625616971320023,8.792241096496582,391320000,0.0,0.0
2020-06-03 00:00:00-04:00,8.789257185116382,8.833092308430011,8.667463817050606,8.736703872680664,365440000,0.0,0.0
2020-06-04 00:00:00-04:00,8.69932711011339,8.913870001990478,8.648993092614663,8.737701416015625,424280000,0.004,0.0
2020-06-05 00:00:00-04:00,8.765608145573463,8.967442272418863,8.679392153122198,8.890695571899414,481748000,0.0,0.0
2020-06-08 00:00:00-04:00,8.848085509142086,8.860544253093519,8.657214928312351,8.776073455810547,387736000,0.0,0.0
2020-06-09 00:00:00-04:00,8.771089961797808,9.07982195918865,8.72250019393544,9.016281127929688,468488000,0.0,0.0
2020-06-10 00:00:00-04:00,9.137631914216863,9.468790029148575,9.123427976344471,9.335977554321289,632180000,0.0,0.0
2020-06-11 00:00:00-04:00,9.119940202230314,9.230824649662113,8.757136639727385,8.767353057861328,583652000,0.0,0.0
2020-06-12 00:00:00-04:00,9.132399259509038,9.157067706185481,8.674657562797346,8.903154373168945,570908000,0.0,0.0
2020-06-15 00:00:00-04:00,8.786290139747404,9.152084082233072,8.715024259120732,9.143611907958984,400004000,0.0,0.0
2020-06-16 00:00:00-04:00,9.19469344293352,9.236306235829865,8.809711897652152,9.03870677947998,535716000,0.0,0.0
2020-06-17 00:00:00-04:00,9.083808087936175,9.268448797306112,9.040450105783462,9.205656051635742,408304000,0.0,0.0
2020-06-18 00:00:00-04:00,9.196685786834397,9.25200347717217,9.084555204995517,9.187715530395508,254408000,0.0,0.0
2020-06-19 00:00:00-04:00,9.212135876739245,9.413969994218638,9.196935772316948,9.230823516845703,524160000,0.0,0.0
2020-06-22 00:00:00-04:00,9.269448364850586,9.499938485538998,9.242785679691996,9.495452880859375,398468000,0.0,0.0
2020-06-23 00:00:00-04:00,9.519620950930749,9.610820619759522,9.37659302692569,9.418952941894531,375108000,0.0,0.0
2020-06-24 00:00:00-04:00,9.445117618857322,9.525104713245367,9.11445759212739,9.205159187316895,449372000,0.0,0.0
2020-06-25 00:00:00-04:00,9.325012673832148,9.473772357840575,9.152082630430966,9.458821296691895,376072000,0.0,0.0
2020-06-26 00:00:00-04:00,9.46878958777205,9.46878958777205,9.095021577728417,9.124922752380371,592084000,0.0,0.0
2020-06-29 00:00:00-04:00,9.139625743182323,9.174261567246987,8.870761332951616,9.16977596282959,342248000,0.0,0.0
2020-06-30 00:00:00-04:00,9.283401475357346,9.494953941456858,9.236057866087853,9.466547966003418,367892000,0.0,0.0
2020-07-01 00:00:00-04:00,9.489471306179315,9.54429091758464,9.382075360572797,9.498690605163574,326648000,0.0,0.0
2020-07-02 00:00:00-04:00,9.607331128474023,9.705507758932043,9.546780714214387,9.580669403076172,364056000,0.0,0.0
2020-07-06 00:00:00-04:00,9.709743399385465,9.876194541034328,9.6805893553136,9.806922912597656,315892000,0.0,0.0
2020-07-07 00:00:00-04:00,9.913574565553944,10.036917756201923,9.81838830952711,9.839319229125977,357800000,0.0,0.0
2020-07-08 00:00:00-04:00,9.96091711698672,10.191408150963474,9.93276018536047,10.1824369430542,365480000,0.0,0.0
2020-07-09 00:00:00-04:00,10.346148979703914,10.535275335296316,10.199880631323513,10.474475860595703,494548000,0.0,0.0
2020-07-10 00:00:00-04:00,10.553962500909725,10.620243738461156,10.344652379153484,10.444822311401367,497676000,0.0,0.0
2020-07-13 00:00:00-04:00,10.560193379450794,10.756794784629797,9.992065307449819,10.01922607421875,457076000,0.0,0.0
2020-07-14 00:00:00-04:00,10.041901883795655,10.368575379903852,9.753352700131357,10.342909812927246,542676000,0.0,0.0
2020-07-15 00:00:00-04:00,10.380036163408139,10.398723803107455,10.022713473806505,10.193650245666504,403984000,0.0,0.0
2020-07-16 00:00:00-04:00,9.982099068314314,10.173218705450681,9.862991489974222,10.101455688476562,344964000,0.0,0.0
2020-07-17 00:00:00-04:00,10.191906282585094,10.214830484976233,10.05460915949439,10.167984962463379,266284000,0.0,0.0
2020-07-20 00:00:00-04:00,10.240494491833914,10.496650100668523,10.123380228080613,10.476217269897461,284852000,0.0,0.0
2020-07-21 00:00:00-04:00,10.478461674152124,10.525308149375949,10.252955266756203,10.294568061828613,277036000,0.0,0.0
2020-07-22 00:00:00-04:00,10.3334411993896,10.567668839869027,10.257690660156653,10.404457092285156,367292000,0.0,0.0
2020-07-23 00:00:00-04:00,10.415664334394382,10.512345743994398,9.998290407791025,10.096467018127441,411660000,0.0,0.0
2020-07-24 00:00:00-04:00,9.842557567989697,10.33069849637551,9.744879954170079,10.16100788116455,473292000,0.0,0.0
2020-07-27 00:00:00-04:00,10.198635033288873,10.407446141195411,10.184182053010103,10.387263298034668,292132000,0.0,0.0
2020-07-28 00:00:00-04:00,10.34016811954595,10.34789221759346,10.175710228370741,10.181939125061035,271636000,0.0,0.0
2020-07-29 00:00:00-04:00,10.356611744009738,10.481699147511307,10.313005672125833,10.431116104125977,284508000,0.0,0.0
2020-07-30 00:00:00-04:00,10.340915971627338,10.588101384636223,10.261427906095124,10.579131126403809,308880000,0.0,0.0
2020-07-31 00:00:00-04:00,10.528548622228614,10.731131814787535,10.398726524810586,10.579879760742188,386080000,0.0,0.0
2020-08-03 00:00:00-04:00,10.697241583337664,11.062288414002834,10.680048192337559,10.974079132080078,412720000,0.0,0.0
2020-08-04 00:00:00-04:00,11.013697931468695,11.190863609313965,10.870170957445996,11.190863609313965,310336000,0.0,0.0
2020-08-05 00:00:00-04:00,11.20706106632307,11.334390820336285,11.129566289305151,11.249670028686523,249924000,0.0,0.0
2020-08-06 00:00:00-04:00,11.312461767611383,11.320684899282398,11.142024032389706,11.298258781433105,244316000,0.0,0.0
2020-08-07 00:00:00-04:00,11.275335052663479,11.46695370483284,11.001238890163282,11.16270637512207,342516000,0.0,0.0
2020-08-10 00:00:00-04:00,11.297015160395153,11.370771462391044,10.820833889481717,11.128320693969727,427796000,0.0,0.0
2020-08-11 00:00:00-04:00,11.037370921316047,11.100164635400283,10.760284306968538,10.814356803894043,354512000,0.0,0.0
2020-08-12 00:00:00-04:00,10.95464365307995,11.429328779045278,10.922250155475355,11.402667045593262,464412000,0.0,0.0
2020-08-13 00:00:00-04:00,11.508068261423123,11.683241612243059,11.318443831571914,11.405406951904297,374460000,0.0,0.0
2020-08-14 00:00:00-04:00,11.492118960785122,11.666295162437972,11.402913529645925,11.526007652282715,366436000,0.0,0.0
2020-08-17 00:00:00-04:00,11.812315303877861,12.368980777282568,11.778427557703056,12.296469688415527,621300000,0.0,0.0
2020-08-18 00:00:00-04:00,12.409095785818975,12.454945133557743,12.046541367550644,12.220467567443848,503448000,0.0,0.0
2020-08-19 00:00:00-04:00,12.256103246491822,12.274541845988981,12.058254735555801,12.09862232208252,622624000,0.0,0.0
2020-08-20 00:00:00-04:00,11.935658319282323,12.334343799243422,11.839724001874044,12.101112365722656,921388000,0.0,0.0
2020-08-21 00:00:00-04:00,12.161662679119805,12.766668816304959,12.155183790611567,12.641830444335938,999868000,0.0,0.0
2020-08-24 00:00:00-04:00,12.841423771046609,12.870079738679214,12.466409575863372,12.678461074829102,490564000,0.0,0.0
2020-08-25 00:00:00-04:00,12.589254189402922,12.719325301047373,12.532441290508038,12.708112716674805,289076000,0.0,0.0
2020-08-26 00:00:00-04:00,12.757199832121712,12.8262224291656,12.636098985059359,12.731036186218262,321244000,0.0,0.0
2020-08-27 00:00:00-04:00,12.739511591996317,12.807787080997738,12.525217732464714,12.58676528930664,317604000,0.0,0.0
2020-08-28 00:00:00-04:00,12.633359480757775,13.104805125485493,12.600965985655844,13.1045560836792,537160000,0.0,0.0
2020-08-31 00:00:00-04:00,13.139439180720887,13.530400544551487,12.994916057578646,13.330559730529785,500840000,0.0,0.0
2020-09-01 00:00:00-04:00,13.439735440474612,13.951950970325349,13.396365426101129,13.779717445373535,511316000,0.004,0.0
2020-09-02 00:00:00-04:00,14.659829188797334,14.682761202243139,13.858479972111429,14.3036470413208,874012000,0.0,0.0
2020-09-03 00:00:00-04:00,13.787442981198565,13.843026348648772,12.840280835120653,12.976622581481934,945128000,0.0,0.0
2020-09-04 00:00:00-04:00,12.745564413695206,13.135646355208323,11.669787874916542,12.584796905517578,1463684000,0.0,0.0
2020-09-08 00:00:00-04:00,11.699445848208663,12.512509990683608,11.669286616182099,11.877412796020508,795728000,0.0,0.0
2020-09-09 00:00:00-04:00,12.362959524696853,12.770987310832087,12.195212021345103,12.677019119262695,736200000,0.0,0.0
2020-09-10 00:00:00-04:00,12.950450880810692,13.026224079385043,12.130656602524068,12.274974822998047,698684000,0.0,0.0
2020-09-11 00:00:00-04:00,12.448202611364989,12.614703552526393,11.860214072530813,12.128161430358887,636928000,0.0,0.0
2020-09-14 00:00:00-04:00,13.041925565935065,13.27522583003535,12.593519084805234,12.8337984085083,1201744000,0.0,0.0
2020-09-15 00:00:00-04:00,13.240330488660307,13.259024669913838,12.789431895217097,12.952194213867188,727556000,0.0,0.0
2020-09-16 00:00:00-04:00,12.918546949675004,13.053642171945121,12.476372096772021,12.477119445800781,556384000,0.0,0.0
2020-09-17 00:00:00-04:00,12.096010695099622,12.552144594968395,11.998802080590064,12.426271438598633,792512000,0.0,0.0
2020-09-18 00:00:00-04:00,12.556133362816384,12.594767315053113,11.952940911262065,12.152841567993164,698460000,0.0,0.0
2020-09-21 00:00:00-04:00,11.889379520355824,12.485094600910426,11.868940572491733,12.479860305786133,721044000,0.0,0.0
2020-09-22 00:00:00-04:00,12.5374398521662,12.610221764625184,12.119193447302187,12.60000228881836,646452000,0.0,0.0
2020-09-23 00:00:00-04:00,12.53793528519006,12.688983439651807,12.043168431262433,12.08753490447998,647012000,0.0,0.0
2020-09-24 00:00:00-04:00,12.036192536966803,12.531956937335549,11.978116094180551,12.311118125915527,731240000,0.0,0.0
2020-09-25 00:00:00-04:00,12.410316619544057,12.845014055737062,12.209169491993075,12.83529281616211,588016000,0.0,0.0
2020-09-28 00:00:00-04:00,13.001296573362508,13.01276257858715,12.71191377013544,12.996062278747559,573808000,0.0,0.0
2020-09-29 00:00:00-04:00,12.898855058124324,13.402595828975413,12.894618179050966,13.186244010925293,621460000,0.0,0.0
2020-09-30 00:00:00-04:00,13.11820051376153,13.581811770974532,13.110972335920128,13.490086555480957,689184000,0.0,0.0
2020-10-01 00:00:00-04:00,13.716905157437534,13.721640269355907,13.420542299237164,13.573833465576172,525004000,0.0,0.0
2020-10-02 00:00:00-04:00,13.185495594454558,13.479115283934282,13.012014617123738,13.023231506347656,552496000,0.0,0.0
2020-10-05 00:00:00-04:00,13.1964628579424,13.603493231467061,13.183252087060835,13.6017484664917,479820000,0.0,0.0
2020-10-06 00:00:00-04:00,13.788690715452045,14.099759067883765,13.624183596536378,13.695469856262207,784420000,0.0,0.0
2020-10-07 00:00:00-04:00,13.957931540235233,14.077074742006564,13.822088037630643,13.922287940979004,418084000,0.0,0.0
2020-10-08 00:00:00-04:00,14.032954196240627,14.042426319354322,13.71690171895234,13.797410011291504,378900000,0.0,0.0
2020-10-09 00:00:00-04:00,13.725877463066608,13.782956477201752,13.619945027428178,13.721639633178711,346892000,0.0,0.0
2020-10-12 00:00:00-04:00,13.947709849600756,14.304141982203202,13.870940202883471,14.183503150939941,434744000,0.0,0.0
2020-10-13 00:00:00-04:00,14.2537955016872,14.30564021947792,13.976875146282351,14.205689430236816,344604000,0.0,0.0
2020-10-14 00:00:00-04:00,14.247811725098789,14.299905554881196,13.918299330296772,14.053145408630371,276100000,0.0,0.0
2020-10-15 00:00:00-04:00,13.769496721406764,13.96391394401047,13.726624943608442,13.928271293640137,267224000,0.0,0.0
2020-10-16 00:00:00-04:00,13.99482008081248,14.079317095516227,13.75129939348366,13.770242691040039,242392000,0.0,0.0
2020-10-19 00:00:00-04:00,13.861469904719746,13.941729091399928,13.366702112465838,13.457430839538574,298068000,0.0,0.0
2020-10-20 00:00:00-04:00,13.54292411787451,13.75852856761623,13.466652694794615,13.60473918914795,229212000,0.0,0.0
2020-10-21 00:00:00-04:00,13.584300992798621,13.75030373474217,13.437241549522454,13.484350204467773,219596000,0.0,0.0
2020-10-22 00:00:00-04:00,13.482108274250182,13.571091296191828,13.192226243674368,13.321090698242188,290480000,0.0,0.0
2020-10-23 00:00:00-04:00,13.409823692095104,13.55264625804104,13.251548308130586,13.549654960632324,233484000,0.0,0.0
2020-10-26 00:00:00-04:00,13.386891318673042,13.651847409877611,12.999551621099348,13.101994514465332,336896000,0.0,0.0
2020-10-27 00:00:00-04:00,13.266250865557394,13.401845225360281,13.152092864711332,13.356730461120605,250520000,0.0,0.0
2020-10-28 00:00:00-04:00,13.158577510620317,13.220392590374779,12.57133710543,12.589282989501953,376520000,0.0,0.0
2020-10-29 00:00:00-04:00,12.800149003053184,13.153340745881657,12.711913346417065,12.985095024108887,320080000,0.0,0.0
2020-10-30 00:00:00-04:00,12.811617135962912,12.89785797500102,12.263259808397159,12.496561050415039,416820000,0.0,0.0
2020-11-02 00:00:00-05:00,12.619941549666327,12.798406779471838,12.357976708517624,12.543171882629395,299652000,0.0,0.0
2020-11-03 00:00:00-05:00,12.670538064484012,13.065853305359841,12.56510386899864,12.980608940124512,272900000,0.0,0.0
2020-11-04 00:00:00-05:00,13.349255113539506,13.786196568161712,13.297161279467009,13.753045082092285,410228000,0.0,0.0
2020-11-05 00:00:00-05:00,14.120194594995569,14.29616672826443,13.949206689153698,14.117701530456543,319028000,0.0,0.0
2020-11-06 00:00:00-05:00,14.06760266870012,14.54517194275608,13.853494808551364,14.518502235412598,383348000,0.0,0.0
2020-11-09 00:00:00-05:00,14.509028220203142,14.647612935459417,13.570091862714316,13.590031623840332,582976000,0.0,0.0
2020-11-10 00:00:00-05:00,13.565851848548089,13.565851848548089,12.590524704583297,12.731851577758789,644068000,0.0,0.0
2020-11-11 00:00:00-05:00,13.014757068840087,13.394868614007644,12.90957198820832,13.37791919708252,404744000,0.0,0.0
2020-11-12 00:00:00-05:00,13.438737209686394,13.72487962042422,13.276223997600011,13.416553497314453,365812000,0.0,0.0
2020-11-13 00:00:00-05:00,13.586542666802123,13.627918790101935,13.020239544909959,13.257279396057129,346312000,0.0,0.0
2020-11-16 00:00:00-05:00,13.13315346343495,13.608728902529474,13.116703228071895,13.47488021850586,413776000,0.0,0.0
2020-11-17 00:00:00-05:00,13.51201824415514,13.555637372061613,13.264011530493477,13.382157325744629,312028000,0.0,0.0
2020-11-18 00:00:00-05:00,13.425029448445002,13.565109844812888,13.145616955535745,13.388638496398926,510924000,0.0,0.0
2020-11-19 00:00:00-05:00,13.17328597569627,13.447215096171814,13.060872689408152,13.400106430053711,565936000,0.0,0.0
2020-11-20 00:00:00-05:00,13.413814449544219,13.454193167412209,13.025975471462443,13.04865837097168,341088000,0.0,0.0
2020-11-23 00:00:00-05:00,13.131905666953251,13.342523982133073,12.97662064380809,13.100749015808105,361356000,0.0,0.0
